image_id,split,experiment,prompt_mode,status,image_path,mask_path,prediction_path,probability_path,threshold,tp,fp,fn,tn,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa,boundary_precision,boundary_recall,boundary_f1,boundary_iou,hd95,assd,water_fraction,predicted_water_fraction,latency_ms,coarse_components
water_body_1470,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1470.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1470.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1470.png,,0.35,104364,276758,8408,210710,0.2679228814211999,0.4226169987892139,0.2738335756004639,0.9254424857234065,0.4322540146224983,0.5249133679861389,0.6788482501729524,0.29021332646640124,0.18683144751222328,0.061611374407582936,0.04085211739825657,0.049128817611173284,0.006,282.37806701660156,98.47930145263672,0.18787818206050913,0.6349493535918965,242.4675220026984,4
water_body_1475,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1475.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1475.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1475.png,,0.35,8859,9052,640,49277,0.4775483801412323,0.6464064210142284,0.4946122494556418,0.932624486788083,0.8448113288415711,0.8571091584596332,0.8887179078148271,0.6120143402834872,0.5671918442575662,0.3002832861189802,0.3991228070175439,0.3427190847560001,0.06273525721455459,91.27372817993162,17.03017234802246,0.14004540897564427,0.2640649879105974,241.59274499834282,5
water_body_1476,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1476.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1476.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1476.png,,0.35,161993,34770,5171,214020,0.8022076520051106,0.8902499677133051,0.8232899478052276,0.9690663061424709,0.8602435789219824,0.9039773628814725,0.9146549425322267,0.8143696925307093,0.8059009555554428,0.5330021291696239,0.2639085337105139,0.3530227839225045,0.05606428704914969,122.22892456054666,25.363182067871094,0.40188097722344296,0.47304028810878124,242.11794100119732,4
water_body_1477,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1477.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1477.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1477.png,,0.35,148439,21304,2477,119525,0.8619149924515155,0.9258371042135103,0.8744926153066694,0.983586896021628,0.8487243394471309,0.918487034910624,0.9161556177343795,0.843179494003113,0.8360464553837805,0.45485436893203884,0.271481178396072,0.3400202579386891,0.04607046070460705,136.43496704101557,31.6191463470459,0.5172873571098048,0.5818197398412998,241.91754500134266,2
water_body_1479,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1479.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1479.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1479.png,,0.35,354493,359604,4124,710239,0.49357092037130634,0.6609273301178133,0.4964213545218647,0.9885002663008168,0.663872175636986,0.7453705389020343,0.8261862209689014,0.5657609753632697,0.49069385714893343,0.09333720423864131,0.12480499219968799,0.106801428033091,0.014022582686606935,179.33718948364245,57.6322135925293,0.25105148201559724,0.49990689273763356,243.73447299876716,16
water_body_1481,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1481.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1481.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1481.png,,0.35,18182,8668,1722,59735,0.6363572728545429,0.7777730247679343,0.677169459962756,0.9134847266881029,0.8732804116778504,0.8823422831712096,0.8933825691829766,0.7146527034350633,0.7001465666078278,0.4536019536019536,0.29692011549566893,0.35890628669850466,0.04887762490948588,80.3162841796875,18.62697982788086,0.22539549526085134,0.3040529063381159,241.34068100102013,2
water_body_1482,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1482.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1482.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1482.png,,0.35,33196,29084,11538,127180,0.4497006150261454,0.6204048068477022,0.5330122029543994,0.7420753789064246,0.8138790764347514,0.797898486552105,0.7779772276705881,0.5000884669171582,0.48769105037542465,0.5927738592198071,0.29066436447827965,0.3900628984519579,0.0508749189889825,27.0,8.025675773620605,0.2225594284520244,0.3098538293913372,241.70274499920197,13
water_body_1483,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1483.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1483.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1483.png,,0.35,44459,12558,7886,1884,0.6850068563856833,0.8130612095609078,0.7797498991528842,0.8493456872671697,0.13045284586622352,0.6938925239941904,0.48989926656669663,-0.02353340206206375,-0.022881417573096332,0.9734989648033127,0.13605348594068123,0.2387411746642968,0.03324092338860159,78.95970153808594,29.767763137817383,0.7837603126356926,0.8537140461467052,240.82629099939368,1
water_body_1484,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1484.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1484.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1484.png,,0.35,82940,140500,0,0,0.37119584675975653,0.5414191526862067,0.37119584675975653,1.0,0.0,0.37119584675975653,0.5,0.0,0.0,0.0,0.0,0.0,0.0,700.102849587116,700.102849587116,0.37119584675975653,1.0,241.73607799821184,2
water_body_1485,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1485.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1485.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1485.png,,0.35,10656,5991,105,2127,0.6361031518624641,0.7775831873905429,0.640115336096594,0.9902425425146362,0.26201034737620105,0.6771015413952011,0.6261264449454186,0.38678703181761287,0.2769088913897859,0.31874298540965207,0.14776768075859345,0.201924265093086,0.03134418324291742,67.99876022338867,23.41713523864746,0.5699984109327825,0.8817733990147784,241.5401539983577,3
water_body_1489,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1489.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1489.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1489.png,,0.35,132041,20995,17321,102740,0.7750840881208286,0.8732928127831533,0.8628100577641862,0.8840334221555683,0.8303228674182729,0.8596982024701846,0.8571781447869207,0.7164459521554829,0.7161805918074723,0.6734221192819919,0.1810287443267776,0.2853499618237035,0.03595816171688706,119.38298416137695,31.413583755493164,0.5469192265019389,0.5603723219222474,242.03077200218104,12
water_body_1491,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1491.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1491.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1491.png,,0.35,22618,28080,1285,40213,0.4351037839293615,0.6063725687323226,0.4461319973174484,0.9462410576078316,0.5888304804299123,0.6814937741333681,0.767535769018872,0.4713213953747661,0.3921898293480749,0.19685828877005349,0.06374913852515507,0.09630996668726063,0.01144244105409154,71.57101936340334,31.1079158782959,0.25926287474510823,0.5498937047160397,241.97143800120102,6
water_body_1492,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1492.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1492.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1492.png,,0.35,16649,8712,3283,24156,0.581238653819299,0.7351687898792307,0.6564804226962659,0.8352899859522376,0.7349397590361446,0.7728219696969697,0.7851148724941911,0.5532795511500317,0.541220277566513,0.9010934393638171,0.40667413771634914,0.5604228211152175,0.08714007360900627,50.33488845825195,10.490853309631348,0.3775,0.4803219696969697,241.64688500241027,13
water_body_1494,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1494.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1494.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1494.png,,0.35,30817,7997,1507,66023,0.764291560229161,0.8664005173043943,0.793966094708095,0.9533782947654993,0.8919616319913537,0.9106296547054841,0.9226699633784265,0.8076550179582274,0.8000943508631186,0.5720263000597728,0.29789088373714484,0.3917646948918649,0.053304904051172705,57.65946044921862,13.094779014587402,0.3039569698337471,0.36498533062514105,241.35821199888596,3
water_body_1497,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1497.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1497.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1497.png,,0.35,6675,3218,157,2798,0.664179104477612,0.7982062780269058,0.6747194986353988,0.977019906323185,0.465093085106383,0.737313200498132,0.721056495714784,0.5242257772276749,0.4559678477775906,0.3715083798882682,0.2959830866807611,0.32947296711463436,0.05380059230009872,26.42744483947753,8.42369556427002,0.5317559153175592,0.7700031133250311,241.27272099940456,3
water_body_1499,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1499.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1499.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1499.png,,0.35,22006,72529,0,3065,0.23278150949383827,0.37765249997854833,0.23278150949383827,1.0,0.040545545942799695,0.256875,0.5202727729713998,0.09715067363542408,0.01870001133034257,0.0,0.0,0.0,0.0,164.181396484375,89.75421142578125,0.22547131147540983,0.9685963114754098,241.61090499910642,1
water_body_1500,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1500.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1500.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1500.png,,0.35,16217,4042,141,5682,0.7949509803921568,0.8857634432094382,0.8004837356236735,0.9913803643477198,0.5843274372686137,0.8396211946936585,0.7878539008081668,0.6685090554983342,0.6266875049080218,0.3300653594771242,0.3987915407854985,0.361188247565122,0.04297994269340974,43.90550537109377,12.977720260620117,0.6271758300743808,0.7767425810904072,241.21986699901754,1
water_body_1502,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1502.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1502.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1502.png,,0.35,51150,17436,9851,76705,0.6521157106977574,0.7894310386072677,0.745779021957834,0.8385108440845233,0.8147884556144507,0.8241159711747947,0.826649649849487,0.6425452935286806,0.6393075456572908,0.19607843137254902,0.11265130808278016,0.14309273748558532,0.018472422376522992,142.80932388305663,39.717994689941406,0.393194621701409,0.44208531538848284,241.5082480001729,3
water_body_1505,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1505.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1505.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1505.png,,0.35,14531,21689,0,89,0.4011871893981226,0.5726389627790586,0.4011871893981226,1.0,0.004086692992928643,0.40265498912115455,0.5020433464964643,0.040491096252954724,0.0032736904415229403,0.0,0.0,0.0,0.0,171.9728820800781,104.49858856201172,0.4002038062188438,0.9975488170976893,241.83102900133235,2
water_body_1506,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1506.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1506.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1506.png,,0.35,24488,11353,1147,10106,0.6620525575862442,0.7966686186479276,0.683239864959125,0.9552564852740394,0.47094459201267536,0.7345734063787319,0.7131005386433573,0.497750523260888,0.44337684942066297,0.3793532338308458,0.32209737827715357,0.3483885535167587,0.058823529411764705,59.381404876708984,16.397689819335938,0.5443368581984966,0.7610523633583895,241.29273499784176,4
water_body_1508,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1508.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1508.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1508.png,,0.35,408244,74343,210,2963,0.8455810620198552,0.9163304494405982,0.8459490205911059,0.9994858662174932,0.0383282022094016,0.8465229743083004,0.5189070342134474,0.1717151993223061,0.061861419301705876,0.21428571428571427,0.051673589054483264,0.08326771653543308,0.009873949579831932,494.5720718383789,176.1580352783203,0.8408555665349143,0.9934679677206851,242.06226400201558,1
water_body_1509,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1509.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1509.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1509.png,,0.35,44775,39600,2514,17600,0.5153126402651659,0.6801403572730587,0.5306666666666666,0.9468375309268541,0.3076923076923077,0.5969527892888247,0.627264919309581,0.321336948996465,0.23833665797769965,0.45771399282419273,0.0792729856136404,0.1351405386919071,0.01667296174391626,141.48507690429688,51.40031051635742,0.452573955153174,0.8075012680760654,241.9290089965216,10
water_body_1510,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1510.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1510.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1510.png,,0.35,122439,33873,14272,199352,0.7177636824086667,0.835695491480191,0.783298787041302,0.895604596557702,0.8547625683352985,0.8698558669607716,0.8751835824465002,0.7332328624700489,0.7287480750159526,0.2779783393501805,0.18908206467885777,0.2250703244673444,0.032298797102412444,128.32868652343748,32.04464340209961,0.36955311188962414,0.42253795251070453,242.06999099988025,4
water_body_1511,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1511.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1511.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1511.png,,0.35,58865,18581,2684,92580,0.7346187445401223,0.8470088852116983,0.7600779898251685,0.956392467789891,0.832846052122597,0.876874529558219,0.8946192599562439,0.7600306283337562,0.7462284386365875,0.5680997702658352,0.2803527481542248,0.3754325159323968,0.05419652417428548,77.9689956665039,19.502870559692383,0.35637195298477214,0.4484164205894274,242.0796939986758,1
water_body_1512,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1512.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1512.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1512.png,,0.35,2043,1272,1251,37346,0.44743758212877793,0.6182478438492964,0.616289592760181,0.6202185792349727,0.9670619918172872,0.9398024432143539,0.79364028552613,0.585576687417868,0.5855732036049875,0.7825711820534944,0.7234578262694084,0.7518543708530143,0.12802547770700637,44.0,5.148917198181152,0.07859324298530254,0.07909429280397022,241.26586299826158,1
water_body_1513,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1513.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1513.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1513.png,,0.35,12167,3879,235,7594,0.7473128186229347,0.8553852643419573,0.7582575096597283,0.9810514433155942,0.661901856532729,0.8276858638743455,0.8214766499241617,0.6842696053313039,0.6506938543157438,0.48025613660619,0.28952991452991456,0.3612653619244972,0.05611957134799774,55.59070739746094,16.02094268798828,0.519455497382199,0.6720837696335078,241.5550549994805,2
water_body_1515,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1515.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1515.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1515.png,,0.35,18337,44106,584,52573,0.29093880400463296,0.450739884961408,0.29365981775379146,0.969134823740817,0.5437892406830852,0.6134083044982699,0.7564620322119511,0.38077557374529203,0.26645230160233674,0.22428991185112634,0.07653543307086615,0.11412685684049477,0.01375985977212971,83.0,41.26111602783203,0.16367647058823528,0.5401643598615917,241.66097799752606,1
water_body_1516,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1516.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1516.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1516.png,,0.35,937,2154,0,527,0.3031381429957942,0.46524329692154914,0.3031381429957942,1.0,0.19656844461022008,0.4046434494195688,0.59828422230511,0.2441052913615634,0.11247282413729093,0.12631578947368421,0.09006211180124224,0.10515183562471674,0.002938295788442703,14.154188632965072,7.417337417602539,0.2589828634604754,0.8543394140409066,241.453165999701,4
water_body_1518,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1518.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1518.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1518.png,,0.35,169977,37087,52,820,0.8206850267482957,0.9015123590201887,0.8208911254491364,0.9996941698180899,0.021631888569393517,0.8213921591258849,0.5106630291937417,0.127415205702925,0.034374152285017036,0.21782178217821782,0.035845766324355745,0.06156080074417479,0.006751954513148543,348.6860656738281,157.91940307617188,0.8176987149892274,0.9958064019698368,241.7469979991438,1
water_body_1519,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1519.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1519.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1519.png,,0.35,10050,9153,0,0,0.5233557256678644,0.6871090144600553,0.5233557256678644,1.0,0.0,0.5233557256678644,0.5,0.0,0.0,0.0,0.0,0.0,0.0,205.54804791094466,205.54804791094466,0.5233557256678644,1.0,240.72103800062905,1
water_body_1522,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1522.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1522.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1522.png,,0.35,3043,3559,477,15151,0.4298629749964684,0.601264572218929,0.46092093305059073,0.8644886363636364,0.8097808658471406,0.8184435447593342,0.8371347511053885,0.5387065807204041,0.49746104355036497,0.6405779650812763,0.5750092148912643,0.6060252013950146,0.09844299347061777,9.0,2.9024009704589844,0.15834457939721097,0.2969860548807917,241.01226200218662,3
water_body_1524,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1524.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1524.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1524.png,,0.35,23818,7547,180,57461,0.7550483436360754,0.8604302512508354,0.7593814761677029,0.9924993749479123,0.8839065961112479,0.9131856279351954,0.9382029855295801,0.8141189344620504,0.7990355936675736,0.30952380952380953,0.27883211678832115,0.29337744431972584,0.03660714285714286,36.1968994140625,11.393292427062988,0.26962227265577604,0.35239197357481516,241.46199099777732,3
water_body_1525,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1525.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1525.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1525.png,,0.35,25298,10343,624,60051,0.6975872052943609,0.8218572844078423,0.7098005106478494,0.9759277833500501,0.8530698639088559,0.8861352215623572,0.914498823629453,0.7615098761765324,0.741213260837065,0.18831168831168832,0.11812961443806398,0.14518400055626055,0.01774819744869662,46.99690628051758,15.930739402770996,0.26913493085261014,0.3700423605631463,241.8141790003574,3
water_body_1526,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1526.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1526.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1526.png,,0.35,102278,52680,226,42606,0.6590756779049387,0.7945094810107899,0.6600369132281005,0.9977952079918833,0.4471380895409609,0.7325142828252187,0.7224666487664221,0.5397450707637613,0.4537273807879151,0.22828863346104725,0.08107410276271625,0.11965433429185778,0.009305508039685256,128.94573974609375,40.905517578125,0.5182466252085546,0.7834470903483493,241.87590499786893,4
water_body_1527,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1527.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1527.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1527.png,,0.35,10976,7488,59,12077,0.592560600334719,0.7441608190108139,0.5944540727902946,0.9946533756230177,0.6172757475083056,0.7533660130718954,0.8059645615656617,0.6006569935653637,0.5336173360799785,0.2243460764587525,0.1752212389380531,0.19676382903819503,0.02049335863377609,66.67412109374999,22.206628799438477,0.36062091503267973,0.6033986928104575,241.386040001089,1
water_body_1530,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1530.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1530.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1530.png,,0.35,234061,69698,51304,287033,0.6592097740401,0.7946069078835695,0.7705483623530496,0.8202162143220086,0.8046202881162556,0.8115515436944009,0.8124182512191321,0.6218674809394249,0.6208336348646807,0.6001365304206844,0.1842449025955586,0.28193450772082657,0.035549056437278605,103.25428009033203,23.91912078857422,0.444427313049762,0.47307411975779323,242.29739099973813,37
water_body_1533,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1533.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1533.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1533.png,,0.35,25395,2295,1901,20233,0.8582001284174242,0.9236896664605536,0.9171180931744312,0.9303560961313013,0.8981267755681818,0.9157835581245986,0.9142414358497415,0.8298563602825987,0.829750314157516,0.8572593800978793,0.46826666666666666,0.6056855591287713,0.09627671293236395,17.0,4.355472564697266,0.5478484264611432,0.5557562620423893,241.12084199805395,2
water_body_154,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_154.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_154.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_154.png,,0.35,3124,946,679,4660,0.6578226995156875,0.7935983741902706,0.7675675675675676,0.8214567446752564,0.8312522297538352,0.8272930173238389,0.8263544872145459,0.6465202444253175,0.6454220980084315,0.8923512747875354,0.6086468276249298,0.7236874872174188,0.11324977618621307,7.0,2.437424898147583,0.40418748007227123,0.43256456584121583,241.2838849995751,4
water_body_1550,train,experiment_D_auto_sam,segformer_auto_prompt,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1550.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1550.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_D_auto_sam/water_body_1550.png,,0.35,3058521,3788501,0,0,0.44669361366153054,0.6175372718083199,0.44669361366153054,1.0,0.0,0.44669361366153054,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3803.9722659346507,3803.9722659346507,0.44669361366153054,1.0,253.2531899996684,5
